Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1514.923094,1515.737659,1429.078177,1316.183629,1288.188519,1350.30567,1445.503237,1468.669291,1130.117844,1229.001247,1490.92709,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9055.745009
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44550102,94.65129268,100.3944951,103.778721,108.2936884,104.7116739,118.2079104,120.9875906,128.397262,133.6653459,141.8804934,151.8299586,173.4947318,199.1142353,227.1059675,240.0831927,246.4868614,307.016432,348.8064444,394.6373811,442.5428212,401.6961835,362.6218506,324.3965017,323.3733809,308.6487027,351.0294899,372.7798687,377.1553527,361.1546923,361.3282651,332.4188107,324.1373782,220.0697184,265.2323057,325.7789291,421.3391971,445.8772551,465.909801,414.6793098,397.4826588,395.3294716,389.5426302,429.787819,451.6687666,511.6163943,685.9544229,825.666555,902.0699578,905.1316534,951.68778,971.6330365,1136.869893,1210.385435,1315.802225,1336.883265,1410.532025,1572.345734,1708.001428,1816.547124,1838.209968
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.139779,1374.031136,1173.611356
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424408,109.4603502,109.4811702,117.8234502,123.6459254,134.3042796,138.8429755,144.0117785,157.1901393,142.2652037,102.6789615,135.8487853,69.23329893,94.3585945,78.11203511,,,,,,,,,,,,,,,,,,,254.1166348,270.5429401,322.9315754,319.2863136,304.7647688,268.9903722,295.9031784,300.613679,321.1502236,338.9874773,362.3354822,408.5136388,474.1111921,539.7503289,631.5252576,745.609127,738.0547312,785.5026671,882.275614,950.880346,1013.420536,1093.495976,1162.904995,1269.591499,1385.260066,1512.126989,1643.121389,1512.727753
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.5213239,293.9385613,358.8162377,592.0806924,1576.124975,999.4160647,735.1242355,682.6769224,784.7191836,728.9361104,652.9201724,688.3379652,666.3502247,612.897464,657.3617116,502.0417322,489.8259877,499.802782,621.9999015,580.3853498,549.9010785,644.7808349,638.4896458,619.7200492,715.1950992,724.9218715,842.9911892,842.2392327,801.0843947,832.0247088,796.8032036,735.0691064,826.9168653,1015.667006,1131.152504,1214.635603,1168.473302,1374.395199,1428.134977,1312.025001,1516.76766,1734.902397,1788.690394,1715.813041,1642.822669,1542.616968,1584.737028,1640.57196,1698.329587,1655.050693,1670.824691
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5391631,243.8321218,246.1011784,253.9774464,268.7180512,276.2489041,299.2508569,353.3033311,314.6619539,348.1297634,363.2069165,441.1145778,517.7320528,546.1362039,711.0431909,753.6322943,681.8215291,1012.568184,1131.119908,1354.154947,1584.668393,1882.756998,2013.016222,2045.202676,2336.6914,2650.986469,3150.634904,3600.013356,4250.057652,4770.741897,5396.40485,5461.497752,5950.628813,6411.014695,7092.105802,7450.274145,7862.696469,8741.659658,8866.566371,9320.881307,9565.949909,10283.0328,10650.84515,10270.60416,10942.72823,11679.40971,13614.41512,14429.55024,15592.87088,15388.44344,15510.19915,16539.76901,16046.48694,16685.94759,18051.17903,18028.97343,18810.55938,19158.7448,19276.52127,19773.46237,17435.92743
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2493033,93.82864905,106.1485057,146.3143419,123.6034948,108.7221312,133.4748485,161.159931,198.431298,243.4224129,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33422.94421,31846.21823,31489.1227
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4443.452338,4571.155742,4230.847778,4207.731536,4019.803916,3860.579007,4858.728915,5224.917155,5971.798916,13521.66733,11768.4683,12093.26837,12253.86654,12663.48935,19093.01649,20924.21201,17408.51822,14312.45856,13233.83966,13132.76511,12356.87866,9771.141271,11535.17454,10169.04084,11617.10646,8794.606046,5419.588163,,,,16932.08504,19358.37054,17748.84942,14166.16413,15435.13113,18440.37852,16587.24865,17846.37616,22148.37815,27011.654,35591.03713,42781.56475,45782.14857,55494.9301,37561.72593,38577.49828,48631.7834,51979.12069,49388.05338,44062.34091,29869.55275,27653.15762,29759.46744,33399.06048,32373.25111,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,332.8918833,338.6578544,380.0633751,368.0101853,413.0283427,431.5616019,462.3612094,461.9135587,486.2570693,532.3739873,563.4080825,609.7637687,675.6210214,865.1737426,1112.382271,1170.483751,1263.283046,1340.974805,1492.942096,1722.919287,2013.523799,2278.248076,2073.636403,1769.437286,1769.590618,1791.645518,1769.861479,1861.801684,2045.660723,2248.168255,2602.731223,3186.040256,2892.84043,3311.278219,3749.749009,3866.807568,4152.318498,4458.550121,4410.905001,3853.294282,4198.440237,4024.204344,3569.26473,3607.508458,4063.397337,4856.098937,5604.909694,6544.606529,7484.449906,6876.753438,8504.473849,9821.029308,9674.39298,9829.36977,9775.879638,8241.120037,7930.715055,8743.84224,8395.074358,8213.078063,6733.112385
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9577437,641.7401976,468.3042981,278.393228,148.9650659,172.523209,203.2560175,234.7643383,250.6044968,287.3948429,325.9416118,363.8800524,378.4286058,345.9218442,248.8390915,277.810213,325.1869371,326.9417867,320.0614597,362.8214135,417.9291685,475.6107962,590.6326063,710.3445761,900.3221829,948.6542409,1140.598657,1378.362016,1581.39614,1825.665672,1998.333108,2134.713062,2308.799808,2423.847598,2542.489769,2544.95255,2630.203774
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.239313,996.9046381,1012.648216,1605.371904,1899.65101,2446.527693,2820.486187,3321.297267,3791.607617,4305.641769,4669.585388,4640.384413,4491.641934,4422.389292,4579.459593,4576.387617,4630.790585,4575.107459,4626.853003,5207.792723,6111.327281,7354.953605,7761.641489,7675.30894,7952.151239,7933.233249,7687.930519,7644.545147,7626.300196,7792.59886,8012.539237,7583.699146,4891.00147
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8338642,306.7102516,306.4739396,243.0895775,286.0647253,294.8932201,336.1156743,396.6017613,478.3995401,470.9481214,513.4455667,596.8966353,657.9357791,721.9295456,721.1822986,710.3840166,714.6233922,698.7023587,677.3223191,621.8929536,583.2717273
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.318567,7040.776294,7284.917153,6447.143282,5892.622467,5161.685428,5536.866066,5998.160438,5243.596535,6819.039576,7142.771786,6266.489821,3703.042952,4673.145576,5800.588826,8163.00937,9336.353498,11300.19323,14382.59529,10275.26154,12064.77291,5554.180053,13025.27932,10363.80425,6466.908237,4337.919139,4035.196802,5756.699325,7877.12461,7685.948132,3699.228621
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1445.924317,1628.035705,1515.314318,1607.533895,2023.246778,2253.096688,2646.985551,2869.727936,3221.481282,3584.044619,4199.636497,4383.566572,4755.104291,4775.489985,4919.380367,5194.782925,5300.354676,5340.086973,5733.826989,5947.891784,5950.047485,5642.748904,5646.456535,6150.921369,6591.645501,6949.204173,7669.21347,7969.797993,8456.694632,8137.750991,8540.07098,8983.743733,9086.387955,9378.985047,9843.308534,10093.61802,10361.58388,11047.44499,11357.82657,11611.09784,9276.117829
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,371.4322754,382.671475,425.9023506,418.2487837,453.6649839,470.9368538,503.1727347,503.28988,528.4811765,577.1980917,613.0631277,668.5256094,733.165251,937.7625677,1190.512716,1218.087817,1322.557114,1421.022872,1577.45825,1839.178176,2166.93568,2444.429031,2231.233462,1924.897898,1903.01488,1920.025796,1895.291699,1961.530466,2169.173491,2323.408685,2669.251529,3224.380298,2994.325794,3383.399559,3801.379634,3986.603661,4243.831249,4578.767261,4549.050245,4042.987953,4400.795823,4244.81803,3757.260576,3787.273901,4309.235193,5145.814246,5957.981915,6935.858748,7966.56108,7402.54097,9075.903791,10204.24345,10198.38858,10339.94815,10433.17121,8888.231171,8600.757385,9461.211347,9158.440964,8951.811517,7417.252167
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,282.4456691,279.0090772,270.9948002,248.7000733,240.3254092,259.4907605,274.1823266,299.0907628,301.9432808,300.5621659,307.6752422,302.3053113,272.9507146,270.179137,242.8060602,272.13466,291.6445436,299.892744,299.5137187,298.4607421,326.8437625,307.7869054,330.1872048,360.4763093,402.3233119,461.4052956,526.9725585,623.5391389,747.220291,742.1112231,826.4997561,906.4127026,932.5788117,997.6942912,1052.687815,1011.525345,986.9248236,1053.963522,1065.291106,1094.8944,1068.79814
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,123.1408806,126.1016362,141.2530331,143.2928171,155.3818533,165.8437912,192.8855555,234.2763161,269.4739177,277.9311692,315.1699403,345.7702001,365.3956996,377.2686814,379.5459432,382.493129,360.9260501,340.9428835,347.650033,361.6916535,380.2860384,362.2018309,346.6607067,353.9768767,345.1623411,302.292935,298.8722233,242.63157,265.8613386,273.1580552,283.6319296,276.7790254,270.9475165,324.8814922,295.0154087,309.6293132,332.5916608,373.998511,425.3783356,484.7757999,575.35693,679.5375025,680.7342243,745.925573,773.3160191,777.7348732,828.5573585,874.3229915,851.3552364,785.6338741,790.858529,795.9531592,820.8961823,821.8629308
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4236.33302,4827.126337,5637.919093,7355.080307,8439.578876,10513.20529,11385.6967,12412.42797,17499.12595,19761.24848,20660.0176,19507.36553,19677.01849,19560.81037,18596.17269,19390.12664,28287.06328,37824.44216,41292.25772,39368.72709,49373.61027,50886.37531,55197.54701,55794.32733,64051.23221,78631.69911,79863.27908,72208.93467,76757.30022,81307.06837,74853.93873,74287.41337,79345.75247,89859.86537,100289.243,105399.2605,114374.2465,130655.637,143264.0594,126096.6104,141192.5347,158130.4575,149010.2249,173030.2083,178864.8519,167313.2663,165642.3863,171253.9643,180366.7152,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.7796219,142.8381424,138.536654,117.0719883,120.714348,152.8526755,153.8987913,159.5059914,150.8966192,160.9131876,183.9275304,185.8597435,196.4228877,216.9950075,264.7463142,275.6277195,256.2868068,287.5616366,188.0584813,227.5097653,267.6685772,289.1308598,307.6382435,328.6506383,378.936857,369.581896,390.3507114,401.4770959,413.4550704,408.4508669,463.6187388,513.2584475,547.0545344,576.7798839,647.5791564,714.2332315,756.6569905,817.0644817,850.8116039,838.8834628,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2799.648738,3200.861132,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4076.747003,4058.803511,3851.56099,3682.038425
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,89.82022809,92.8819187,92.62777351,100.715395,110.8407685,117.0583635,105.1026016,109.7017345,115.3523417,125.3263208,135.7499736,139.710851,148.5941175,178.623907,232.6217376,252.3149711,274.1715376,308.0470692,331.7267615,372.2535913,441.1301839,517.8179213,519.986302,501.5089058,483.2794585,502.5527656,521.7720249,498.9352899,496.8112774,485.3870992,510.8370464,470.3429626,488.2955413,482.1794685,509.5381634,566.972738,618.7428038,620.8641357,558.8140589,592.9282015,612.6646325,615.6781649,648.5027178,732.6005767,835.0621169,955.2579703,1115.995981,1350.95694,1503.931528,1504.962194,1801.825852,2020.207967,2087.322877,2093.378612,2145.495731,2074.977957,2134.936109,2266.935303,2264.39294,2352.783694,2200.401758
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,147.8627404,139.9894272,143.1416005,150.625858,165.3642032,178.3153463,180.1962374,180.7521898,186.4881096,203.90831,218.2845872,229.6717174,251.217387,310.7587699,386.4251462,418.9607014,443.1899033,488.2982898,519.851413,605.4186128,695.8694315,769.1114289,744.9513759,705.9897517,702.1741173,725.8176013,737.5055797,744.5815715,781.3048696,794.9633616,888.050514,885.3688444,862.1907683,904.3178006,964.9422419,1062.231908,1143.258292,1190.585013,1137.661669,1095.808874,1179.985515,1173.675775,1187.419896,1320.056199,1545.923024,1816.805459,2129.649131,2604.129444,3077.782567,2963.713558,3548.500546,4156.659611,4370.990223,4578.637987,4674.292066,4382.340281,4353.084405,4721.748778,4944.432719,5012.754875,4759.244261
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.30036454,41.85674859,48.16203156,53.08783393,57.47005138,59.50177373,60.20278873,61.58381798,62.46399613,65.57904294,66.80592968,72.65886604,75.12364839,109.876874,133.4173662,128.8431755,123.7134401,157.3488151,210.6837023,222.7291009,321.9987319,315.1295639,246.4011487,266.1885605,223.6435731,176.0181377,204.1784867,252.3027525,288.4066208,297.2612441,350.0587845,404.1982497,466.2747021,458.5533069,471.8420449,527.6998379,489.1310607,507.0978889,464.804531,451.9269342,436.4881373,405.6057121,382.1896086,573.6517781,753.3759044,842.812631,904.6061298,846.5423208,889.1342855,874.7298605,1119.843641,1287.269536,1229.636232,1166.911756,1194.575627,1146.064688,1018.931093,1102.94441,1192.48432,1113.37214,861.0145481
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,165.7784172,152.7506462,158.1496197,167.5021285,180.7303375,197.1400993,213.6914204,211.0005382,210.5115258,229.7786479,254.9699364,277.3420211,311.4562677,387.6864383,447.9383117,483.8331484,519.5602328,594.3295034,610.3525805,718.8987713,803.6652467,840.0225739,846.5194431,770.6120505,799.9590505,842.935796,883.1328137,916.451943,994.1365877,1038.050593,1092.672074,1189.414762,1101.182708,1131.591524,1275.640336,1542.662953,1684.815126,1747.237611,1666.657981,1526.898495,1664.04552,1707.671612,1796.958701,2034.680639,2430.719388,2915.320385,3496.529192,4378.143432,5408.967226,5194.58204,6193.425433,7502.551785,7978.503815,8547.817337,8819.043837,8219.840161,8190.535213,9034.226375,9849.861213,9989.873418,9758.448272
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14258.22933,14998.12506,16843.69965,19166.81227,19555.21107,19997.59253
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4449.5411,4591.748708,5680.130953,7709.728501,9282.806942,9008.029113,9825.239715,10855.98186,13493.85152,15740.28939,17113.84263,14324.89286,13034.81214,12810.21883,12554.41776,12921.95842,18789.65732,23234.56512,26108.34455,27556.36413,34645.14324,37007.43753,40965.74304,41479.08838,45481.89101,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,101376.4966,104278.391,107361.3069,116597.2956,114685.1684,115873.6026
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.227538,2429.212478,2680.644643,2970.586351,3148.071543,3357.586436,3573.302729,4131.800002,5135.352925,6363.723387,7575.183393,9699.721662,14091.04765,16422.11198,12288.21383,11379.79806,13776.08878,13923.47398,15122.73528,15713.53697,13774.60527,14315.79289,15643.48563,17849.5593,17794.47862,17619.95239
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4549.016837,4342.342034,4796.93299,4804.682041,5183.06018,6352.522656,7135.115518,8130.402595,9442.486665,10647.57154,13564.12522,15304.28709,16704.89883,18277.0425,18244.35896,18107.65985,16595.29338,15649.65887,15835.99101,15665.29797,16424.93211,17921.10457,22568.31017,25183.13268,30121.56043,36550.50516,40810.82804,41010.06826,52473.19099,66891.28197,76572.15179,89260.7571,93022.87514,74839.33204,73569.43369,81044.88998,87554.71386,86117.65543,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.8008324,158.9235801,181.1826409,196.5312779,201.261983,206.449018,196.3144515,202.8572717,212.7508556,232.1259133,246.0156622,265.2076642,302.5644904,364.6361067,439.0123592,502.756524,524.1791237,590.2322509,690.1708003,809.627607,1078.83991,861.7979584,836.4350626,750.0216074,668.385423,660.9467358,840.0116864,920.5913726,1066.330652,1071.177518,1206.011886,1266.848894,1299.421278,1199.319104,1326.941452,1432.309836,1561.129611,1396.769667,1472.385983,1447.969193,1334.943464,1339.294077,1416.488396,1725.457466,1952.902534,2018.025547,2196.011276,2499.259938,2890.360715,2866.92411,2839.92612,3046.947854,2912.658275,3121.680081,3171.699192,2875.257985,2896.722196,3035.454433,3226.982794,3230.409722,3009.24946
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12478.13122,13812.71818,16735.01323,21417.58295,22712.94336,28247.54967,28810.87301,31430.43382,38349.39576,45845.10983,51515.06413,44369.56135,41371.87681,38893.30323,36382.97346,37552.05564,52158.67774,63077.77457,68441.25161,68583.60405,84303.87843,83721.99142,91670.60401,85397.32656,89378.03979,101866.6041,101212.0026,90833.29746,92999.25345,91283.25659,82365.49236,83724.46591,90506.85951,108656.8026,123523.4932,124197.2754,134048.6219,169966.3069,185785.7259,154775.3808,150737.8925,169016.1961,157520.2194,177673.7454,189432.37,165989.5051,170028.6557,167517.0597,185978.6093,190512.7374,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7661383,575.319576,657.4911903,578.9097663,399.6207703,440.6720307,507.5576584,570.9726454,682.5255088,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010117,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4230.363037,4494.018403,4551.130676
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.9931654,133.8477609,138.120004,138.4071657,142.6593399,144.4847301,152.1078972,157.4763093,165.4783754,165.0115988,169.0705601,177.4983312,193.1285826,231.4359587,261.0355901,302.1492277,280.6789305,294.9342463,324.3846534,408.9371863,596.7749793,530.504306,518.1834912,493.0889593,399.3447291,377.8566642,420.0097235,301.7444677,291.2108877,281.8117066,338.9477127,272.5249191,301.9969866,320.5639901,269.5607119,284.8227287,354.7413311,297.1150598,297.2536718,279.9212866,293.6071574,334.4416177,319.2163788,368.7972369,284.4877263,319.5374751,338.7511983,438.6555158,536.351379,467.5398004,471.959197,531.2654985,518.1529543,541.0660586,530.8611206,467.2355537,475.9556084,515.2933093,518.401123,526.2245722,495.4904009
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.2966315,273.3560224,282.226235,328.1029601,598.8774616,670.8606604,723.0238044,695.8240429,803.7222438,875.4440986,963.8374667,1064.09463,1205.621336,1328.656047,1431.657896,1569.932617,1737.733635,1926.286035,2011.944337,2154.268226,2234.595861,3039.302776,3049.207981,3476.006273,3941.431136,3640.012132,4809.93374,5574.401981,6614.23618,6636.543871,7076.739821,7291.465967,7265.723399,7928.476443,8499.307148,9033.459724,9209.399665,9577.702376,10276.77339,10626.43335,7455.855728
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,346.2811732,374.7657917,410.7815968,473.649868,558.8627528,734.4358472,1331.519816,1433.458811,1758.249025,1981.419337,2054.301459,2606.120668,3269.838834,3269.638702,3158.478867,3093.284377,3049.020022,3012.392609,2960.075392,2592.288387,2454.470572,2465.277428,3146.158862,2110.135418,2246.919623,2212.127943,2236.374414,2453.316786,2706.476846,2785.728164,2657.627196,2840.442588,3132.388366,3043.95837,2960.897067,3229.660138,3739.503235,4411.117835,5057.125336,5869.278647,7181.747376,6278.627995,7172.938023,8326.334924,8897.740335,8656.287655,8527.81667,7357.406221,7257.019433,7403.30469,7546.701353,7511.823088,6669.90343
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,345.2305408,363.3932709,378.1534954,409.0455701,469.4761369,494.9702613,534.2736315,565.6334089,606.2111327,650.3117272,689.7949287,738.5584763,826.4773502,981.4589828,1242.090043,1476.313217,1453.670672,1301.324622,1589.27364,2034.988669,3027.375274,3803.030926,2597.982903,2147.719559,2478.210836,2569.239714,1733.912993,1862.886204,2247.981386,2687.914845,3112.268595,3661.947965,4170.623383,5650.026286,5854.418117,3928.223711,4412.116298,5289.167653,5481.181954,6157.193044,7157.8145,7544.568723,7593.137345,7075.369643,7484.486399,8277.671564,9068.294218,9642.680517,10016.57121,8002.972178,9271.398396,10203.4213,10241.72783,10725.18359,10928.91601,9616.645558,8744.515559,9287.849587,9686.514244,9946.033829,8346.702379
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,972.9322837,1047.644764,1196.898025,1234.65704,1144.739245,1392.345568,1493.620755,1603.193323,1588.539507,1660.340633,1704.584427,1849.295317,1996.086538,2152.208547,2382.962699,2194.208578,2194.232256,2229.712447,2267.569122,2272.678016,2389.060707,2515.624045,2457.65454,2431.166018,2471.352046,2537.717206,2646.873996,2704.463554,2662.334015,2846.065542,3046.290071,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983,4073.10983,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,151.485231,143.1327975,145.8218529,152.0829166,169.7471622,182.5189204,184.114652,185.1008058,191.0435234,208.6889666,223.905134,235.3099528,257.655638,319.510745,397.696482,430.2650168,455.661179,501.551578,533.3896123,623.6653053,719.7079513,797.9698571,771.9950317,731.8228928,729.2207599,754.2477768,765.9748727,772.4161139,813.2344432,828.9900897,928.3552981,926.5340605,905.0857365,951.1721818,1020.745905,1124.614725,1212.190868,1263.373516,1207.740269,1163.952539,1252.102442,1248.607089,1263.666421,1407.164292,1650.917678,1943.46018,2281.81312,2794.876089,3307.239564,3186.390104,3824.786222,4493.175313,4732.921507,4962.139483,5069.137762,4755.35979,4734.130971,5146.504264,5399.040431,5480.250809,5207.289024
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.275256,2477.683038,1225.373149,1352.028452,1794.70084,2359.792009,2338.070661,1964.89272,1866.854729,1908.593544,1854.536271,1815.840915,1949.682449,2409.789359,2762.593686,3037.35452,3326.438511,4037.122452,4794.334682,4546.152171,4545.392131,5063.885906,4697.196689,5210.153044,5468.126225,4843.492387,5132.997146,5432.414531,6087.468311,6022.24099,5888.004015
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,48.27992471,59.46751727,57.99175065,60.4756805,65.38456414,79.15741066,90.10013606,84.59767549,128.1509529,142.3780078,156.4059494,178.9908135,229.3458141,248.1890037,212.7202013,180.5134123,171.9996571,160.2280599,177.759939,232.892667,259.3120456,265.4389164,262.9677236,317.3892318,315.4562807,319.8380297,310.1383539,223.0177124,282.3410489,282.6328859,267.1892911,281.8725493,323.28717,270.5429979,307.7058258,336.4171873,393.406773,440.9584495,489.0228209,523.0430083,597.4798388,697.0878685,701.7120403,710.2742494,837.605821,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765,879.1227752,858.9158055
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9857.480771,10062.73358,9909.894481,10409.30845,10633.60338,10432.32812,10402.23337,11289.88984,13669.49712,15197.05671,15888.17232,16723.88418,19485.87119,22205.35681,21083.27715,21799.17426,23155.55479,22527.63676,24771.07658,26754.26845,24921.60368,25741.44606,28250.69777,30672.29224,30186.19596,27884.64283
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4532771,99.74491959,90.53242894,159.9572784,186.5400678,182.3844099,216.0026033,295.6383586,512.5800861,637.5217394,840.0744393,1018.13173,1061.923411,1035.80424,1121.942049,1140.76652,1144.474341,1158.434566,1257.803576,1279.089756,1477.355368,1400.218242
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.275416,1142.886215,1308.858912,1469.834289,1518.843268,1511.650133,1625.215986,1690.824934,1666.677149,1576.046051,1696.736935,1981.139393,2293.141407,2618.367619,3179.519799,3870.830995,3670.95687,4161.671846,4624.841887,5014.187299,4609.466436,4453.932158,3924.979736,3919.466963,3801.05245,3501.870767,3507.507575,3066.225355
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7189.295425,7388.147794,6517.163752,7033.604899,7803.411137,8850.094631,8910.651554,7686.092949
